Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
543,Amedeus Stockmanslei 39,2021-10-20,05:00:00,33,11,22,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,06:00:00,97,24,73,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,07:00:00,364,119,245,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,08:00:00,450,136,314,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,09:00:00,153,50,103,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,10:00:00,127,61,66,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,11:00:00,153,66,87,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,12:00:00,245,136,109,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,13:00:00,229,134,95,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,14:00:00,127,80,47,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,15:00:00,187,113,74,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,16:00:00,266,192,74,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,17:00:00,364,247,117,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,18:00:00,238,153,85,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,19:00:00,127,79,48,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,20:00:00,75,38,37,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,21:00:00,72,46,26,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,22:00:00,75,43,32,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,23:00:00,36,26,10,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,00:00:00,15,12,3,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,01:00:00,12,11,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,02:00:00,8,7,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,03:00:00,5,4,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,04:00:00,12,7,5,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,05:00:00,21,9,12,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,06:00:00,74,21,53,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,07:00:00,218,64,154,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,08:00:00,443,131,312,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,09:00:00,132,32,100,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,10:00:00,78,27,51,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,11:00:00,61,30,31,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,12:00:00,108,56,52,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,13:00:00,91,50,41,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,14:00:00,60,32,28,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,15:00:00,178,102,76,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,16:00:00,279,202,77,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,17:00:00,277,199,78,MOR02
543,Amedeus Stockmanslei 39,2021-10-21,18:00:00,217,142,75,MOR02
